Employee_ID,First Name,Last Name,Gender,MaritalStatus,Department,Grade,Employee_Count,Job_Satisfaction,MonthlyIncome,MonthlyRate,Age,Job Type,Job Experience,Hire_Date,Company_Environment,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,Country
866,Angela,Novak,Female,Divorced,Sales,2,1,1,4115,13192,30,Contractual,11,6/11/2013,3,3,3,4,United States
867,Bradley,Miller,Female,Married,Sales,2,1,2,4327,25440,40,Contractual,11,6/12/2013,2,2,3,0,United States
868,Jaclyn,Duke,Male,Married,TECH,4,1,1,17856,9490,50,Contractual,11,6/13/2013,4,3,3,2,United States
869,Leon,Farrell,Female,Married,TECH,1,1,1,3196,12449,28,Contractual,11,6/14/2013,4,2,3,6,United States
870,Katrina,Duncan,Male,Married,TECH,5,1,2,19081,10849,46,Contractual,11,6/15/2013,4,2,3,4,United States
871,Savannah,Marsh,Female,Married,Sales,2,1,1,8966,21026,35,Contractual,11,6/16/2013,3,2,3,7,United States
872,Cristian,Hansen,Female,Married,TECH,1,1,2,2210,3372,24,Contractual,11,6/17/2013,4,3,1,1,United States
873,Jasmine,Mcdaniel,Female,Married,Sales,2,1,3,4539,4905,33,Contractual,11,6/18/2013,2,3,2,10,United States
874,Wendy,Ware,Female,Divorced,TECH,1,1,3,2741,6865,36,Contractual,11,6/19/2013,3,4,3,7,United States
875,Leroy,Ramsey,Male,Divorced,TECH,2,1,3,3491,11309,30,Contractual,11,6/20/2013,3,4,2,10,United States
876,Natalie,Owens,Male,Single,TECH,2,1,4,4541,7744,44,Contractual,11,6/21/2013,4,3,3,20,United States
877,Craig,Olson,Female,Single,Sales,1,1,4,2678,5050,20,Contractual,11,6/22/2013,3,2,3,2,United States
878,Patrick,Wallace,Male,Divorced,TECH,2,1,4,7379,17433,46,Contractual,11,6/23/2013,4,3,2,6,United States
879,Ivan,Newton,Male,Married,Human Resources,2,1,1,6272,12858,42,Contractual,11,6/24/2013,4,3,4,4,United States
880,Cody,Stafford,Female,Divorced,Sales,2,1,4,5220,10893,60,Contractual,11,6/25/2013,2,3,3,11,United States
881,Sonia,Hendricks,Female,Married,TECH,1,1,2,2743,7331,32,Contractual,11,6/26/2013,3,2,3,2,United States
882,Bill,Glass,Female,Single,TECH,2,1,3,4998,2338,32,Contractual,11,6/27/2013,4,2,3,8,United States
883,Rebecca,Nolan,Female,Divorced,TECH,3,1,1,10252,4235,36,Contractual,11,6/28/2013,3,2,3,7,United States
884,Daniel,Braun,Female,Married,TECH,1,1,4,2781,6311,33,Contractual,11,6/29/2013,1,5,3,14,United States
885,April,Mcdaniel,Female,Divorced,Sales,2,1,2,6852,11591,40,Contractual,11,6/30/2013,2,2,4,5,United States
886,Curtis,Saunders,Male,Single,Sales,2,1,4,4950,20623,25,Contractual,11,7/1/2013,3,4,3,4,United States
887,Haley,Pineda,Male,Married,TECH,1,1,2,3579,9369,30,Contractual,11,7/2/2013,4,2,3,11,United States
888,Brad,Lynch,Male,Married,TECH,3,1,1,13191,23281,42,Contractual,11,7/3/2013,1,6,3,1,United States
889,Ashlee,Snow,Male,Married,Sales,3,1,4,10377,13755,35,Contractual,11,7/4/2013,3,6,2,13,United States
890,Malik,Tate,Male,Married,TECH,1,1,1,2235,14377,27,Contractual,11,7/5/2013,1,3,2,9,United States
891,Cristina,Berry,Female,Divorced,TECH,3,1,3,10502,9659,54,Contractual,11,7/6/2013,4,2,1,5,United States
892,Malik,Bruce,Female,Married,TECH,1,1,4,2011,19982,44,Contractual,11,7/7/2013,1,5,3,10,United States
893,Tonya,Barrett,Male,Single,TECH,1,1,2,1859,6148,19,Contractual,11,7/8/2013,1,2,4,1,United States
894,Gabrielle,Knox,Female,Divorced,TECH,1,1,4,3760,5598,29,Contractual,11,7/9/2013,1,5,3,3,United States
895,Darlene,Sheppard,Male,Married,TECH,4,1,4,17779,23474,54,Contractual,11,7/10/2013,4,2,3,10,United States
896,Dominique,Mendez,Female,Married,TECH,2,1,1,6833,17089,31,Contractual,11,7/11/2013,3,2,2,6,United States
897,Ronnie,David,Female,Single,TECH,2,1,1,6812,17198,31,Contractual,11,7/12/2013,3,2,3,10,United States
898,Gabriella,Pena,Male,Single,Sales,2,1,4,5171,16490,59,Contractual,11,7/13/2013,3,2,3,6,United States
899,Cindy,Washington,Female,Married,TECH,5,1,4,19740,18625,43,Contractual,11,7/14/2013,3,2,3,8,United States
900,Cristina,Arroyo,Female,Married,TECH,5,1,3,18711,12124,49,Contractual,11,7/15/2013,1,2,4,1,United States
901,Tracie,Trevino,Female,Married,TECH,1,1,2,3692,9256,36,Contractual,11,7/16/2013,3,2,2,11,United States
902,Alyssa,Robles,Female,Single,TECH,1,1,2,2559,16620,48,Contractual,11,7/17/2013,4,4,2,1,Poland
903,Marco,Shannon,Male,Divorced,TECH,1,1,3,2517,3208,27,Contractual,11,7/18/2013,1,2,3,5,Poland
904,Megan,Chavez,Male,Divorced,TECH,2,1,4,6623,4204,29,Contractual,11,7/19/2013,3,2,3,6,Poland
905,Francisco,Fox,Female,Single,TECH,5,1,4,18265,8733,48,Contractual,11,7/20/2013,4,3,4,1,Poland
906,Martha,Lin,Female,Divorced,TECH,4,1,4,16124,3423,29,Contractual,11,7/21/2013,4,2,2,7,Poland
907,Sarah,Bautista,Female,Married,TECH,1,1,3,2585,21643,34,Contractual,11,7/22/2013,3,5,2,1,Poland
908,Katie,George,Female,Married,Sales,5,1,2,18213,8751,44,Contractual,11,7/23/2013,2,5,3,22,Poland
909,Sylvia,Boyer,Male,Divorced,Sales,3,1,3,8380,21708,33,Contractual,11,7/24/2013,4,3,3,9,Poland
910,Whitney,Andrews,Female,Single,TECH,1,1,4,2994,21221,19,Contractual,11,7/25/2013,2,2,3,1,Poland
911,Michaela,Calhoun,Female,Married,TECH,1,1,3,1223,16901,23,Contractual,11,7/26/2013,4,2,3,1,Poland
912,Steven,Mata,Male,Single,Sales,1,1,4,1118,8040,25,Contractual,11,7/27/2013,3,4,3,1,Poland
913,Cheryl,May,Female,Single,TECH,1,1,4,2875,9973,26,Contractual,11,7/28/2013,3,2,2,8,Poland
914,Yolanda,Wagner,Male,Single,Sales,5,1,2,18824,2493,45,Contractual,11,7/29/2013,1,2,3,24,Poland
915,Christina,Walters,Female,Divorced,TECH,4,1,2,13577,25592,55,Contractual,11,7/30/2013,4,3,3,33,Poland
916,Dustin,Dyer,Female,Single,TECH,1,1,3,2625,25308,21,Contractual,11,7/31/2013,1,2,1,2,Poland
917,Angel,Knox,Female,Married,Sales,5,1,2,18789,9946,46,Contractual,11,8/1/2013,4,2,3,11,Poland
918,Jill,Jenkins,Female,Single,Sales,2,1,1,4538,6039,34,Contractual,11,8/2/2013,3,3,3,3,Poland
919,Gail,Skinner,Male,Divorced,Sales,5,1,2,19847,19196,51,Contractual,11,8/3/2013,4,5,2,29,Poland
920,Suzanne,Hernandez,Female,Single,TECH,3,1,4,10512,20002,59,Contractual,11,8/4/2013,4,6,2,9,Poland
921,Joanne,Silva,Female,Divorced,TECH,2,1,2,4444,22534,34,Contractual,11,8/5/2013,3,2,4,11,Poland
922,Cole,Hancock,Male,Single,TECH,1,1,3,2154,6842,28,Contractual,11,8/6/2013,4,2,2,4,Poland
923,Joshua,Phillips,Male,Divorced,TECH,5,1,1,19190,17477,44,Contractual,11,8/7/2013,3,4,2,25,Poland
924,Suzanne,Hendrix,Female,Married,Human Resources,2,1,2,4490,21833,34,Contractual,11,8/8/2013,3,5,4,10,Poland
925,Tyler,Morse,Female,Married,TECH,1,1,3,3506,6020,35,Contractual,11,8/9/2013,3,3,3,3,Poland
926,Debra,Shields,Male,Married,TECH,2,1,2,2372,5628,42,Contractual,11,8/10/2013,2,2,3,1,Poland
927,Marie,Dominguez,Male,Single,Sales,3,1,4,10231,20364,43,Contractual,11,8/11/2013,4,3,4,21,Poland
928,Charles,Griffith,Male,Single,TECH,2,1,2,5410,2323,36,Contractual,11,8/12/2013,3,2,3,16,Poland
929,Shari,Glenn,Female,Married,TECH,3,1,4,7978,14075,44,Contractual,11,8/13/2013,1,2,3,10,Poland
930,Stephen,Callahan,Male,Married,TECH,1,1,4,3867,14222,28,Contractual,11,8/14/2013,4,2,3,2,Poland
931,Geoffrey,Booth,Male,Single,TECH,1,1,3,2838,4257,51,Contractual,8,8/15/2016,2,6,2,7,Poland
932,Noah,Owen,Female,Single,TECH,2,1,3,4695,12858,30,Contractual,8,8/16/2016,3,3,3,8,Poland
933,Mariah,Finley,Male,Divorced,TECH,1,1,3,3339,17285,29,Contractual,8,8/17/2016,2,2,3,7,Poland
934,Angelica,Frazier,Female,Single,TECH,1,1,1,2080,4732,28,Contractual,8,8/18/2016,4,2,2,3,Poland
935,Angel,Davidson,Female,Single,TECH,1,1,2,2096,18830,25,Contractual,8,8/19/2016,4,3,2,2,Poland
936,Evelyn,Holloway,Male,Married,Sales,2,1,4,6209,11693,32,Contractual,8,8/20/2016,3,4,4,10,Poland
937,Luis,Neal,Male,Single,TECH,5,1,2,18061,13035,45,Contractual,8,8/21/2016,2,4,3,0,Poland
938,Karla,Obrien,Male,Divorced,TECH,4,1,2,17123,17334,39,Contractual,8,8/22/2016,3,4,3,19,Poland
939,Glenn,Schaefer,Female,Divorced,TECH,1,1,3,2372,26076,58,Contractual,8,8/23/2016,1,3,3,2,Poland
940,Julian,Andrade,Male,Married,TECH,2,1,3,4883,22845,32,Contractual,8,8/24/2016,4,3,3,10,Poland
941,Willie,Mccall,Female,Single,TECH,1,1,1,3904,22154,39,Contractual,8,8/25/2016,3,2,3,5,Poland
942,Danielle,Sims,Male,Married,TECH,2,1,4,4627,23631,30,Contractual,8,8/26/2016,1,6,3,9,Poland
943,Sally,Carrillo,Female,Married,TECH,3,1,3,7094,5747,36,Contractual,8,8/27/2016,4,0,3,7,Poland
944,Johnny,Elliott,Male,Single,Human Resources,1,1,1,3423,22957,46,Contractual,8,8/28/2016,4,3,4,7,Poland
945,Janet,Mckinney,Female,Married,TECH,2,1,4,6674,16392,28,Contractual,8,8/29/2016,3,6,3,9,Poland
946,Brendan,Ellison,Female,Married,TECH,4,1,1,16880,22422,50,Contractual,8,8/30/2016,4,2,3,3,Poland
947,Ana,Rivas,Female,Single,Sales,3,1,2,9094,17235,40,Contractual,8,8/31/2016,4,2,3,5,Poland
948,Emma,Lawson,Male,Single,Sales,3,1,2,8446,21534,52,Contractual,8,9/1/2016,2,2,2,8,Poland
949,Heather,Holder,Male,Married,TECH,3,1,1,11916,25927,30,Contractual,8,9/2/2016,2,2,3,9,Poland
950,Daryl,Knox,Male,Single,TECH,2,1,3,4534,13352,39,Contractual,8,9/3/2016,1,6,3,8,Poland
951,Johnny,Clarke,Female,Divorced,Sales,3,1,3,9852,8935,31,Contractual,8,9/4/2016,4,5,2,10,Poland
952,Laurie,Blanchard,Male,Single,Sales,2,1,2,6151,22074,41,Contractual,8,9/5/2016,3,4,3,19,Poland
953,Malik,Stanley,Male,Single,Sales,1,1,2,2302,8319,31,Contractual,8,9/6/2016,4,2,4,3,Poland
954,Mikayla,Chaney,Male,Married,TECH,1,1,1,2362,14669,44,Contractual,8,9/7/2016,1,4,4,3,Poland
955,Tasha,Ramos,Male,Married,TECH,4,1,3,17861,26582,42,Contractual,8,9/8/2016,3,3,2,20,Poland
956,Travis,Krause,Female,Married,TECH,5,1,3,19187,6992,55,Contractual,8,9/9/2016,4,5,3,19,Poland
957,Kathy,Yoder,Female,Single,Human Resources,5,1,2,19717,4022,56,Contractual,8,9/10/2016,4,4,3,7,Poland
958,Charles,Hubbard,Male,Divorced,TECH,1,1,3,3544,8532,40,Contractual,8,9/11/2016,3,0,3,4,Poland
959,Beth,Moyer,Female,Divorced,TECH,3,1,4,8500,5494,34,Contractual,8,9/12/2016,4,0,2,9,Poland
960,Joan,Kelly,Female,Single,TECH,2,1,4,4661,22455,40,Contractual,8,9/13/2016,3,4,3,9,Poland
961,Don,Pacheco,Female,Divorced,Sales,2,1,1,4103,4297,41,Contractual,8,9/14/2016,3,2,3,9,Poland
962,Madeline,Sellers,Female,Single,TECH,2,1,3,4249,2690,35,Contractual,8,9/15/2016,3,3,3,9,Poland
963,Candice,Barber,Male,Divorced,Human Resources,4,1,2,14026,17588,51,Contractual,8,9/16/2016,3,2,3,33,Poland
964,Angel,Marquez,Female,Divorced,Sales,2,1,1,6893,19461,38,Contractual,8,9/17/2016,2,3,3,7,Poland
965,Breanna,Mccullough,Female,Single,Sales,2,1,1,6125,23553,34,Contractual,8,9/18/2016,3,6,4,10,Poland
966,Cassandra,Adkins,Female,Married,TECH,1,1,4,3669,9075,25,Contractual,8,9/19/2016,4,6,2,3,Poland
967,Sherry,Holloway,Male,Married,TECH,3,1,1,10008,12023,58,Contractual,8,9/20/2016,3,0,2,10,Poland
968,Caitlyn,Hubbard,Female,Married,TECH,1,1,2,2387,6762,,Contractual,8,9/21/2016,2,3,3,4,Poland
969,Noah,Lloyd,Male,Married,Sales,2,1,1,4639,2261,36,Contractual,8,9/22/2016,1,2,2,15,Poland
970,Vernon,Daugherty,Male,Single,TECH,3,1,4,7898,18706,48,Contractual,8,9/23/2016,4,2,3,10,Poland
971,Jean,Conway,Male,Married,Sales,1,1,4,2534,6527,27,Contractual,8,9/24/2016,3,4,3,1,Poland
972,Phyllis,Ray,Female,Single,TECH,4,1,2,13142,24439,51,Contractual,8,9/25/2016,4,1,2,5,Poland
973,Wesley,Berger,Female,Single,TECH,1,1,4,1611,19305,18,Contractual,8,9/26/2016,4,5,4,0,Poland
974,Damon,Petersen,Male,Married,TECH,2,1,4,5363,10846,35,Contractual,8,9/27/2016,4,0,3,9,Poland
975,Tyrone,Ponce,Male,Single,Sales,2,1,4,5071,20392,27,Contractual,8,9/28/2016,4,3,3,6,Poland
976,Victor,Ayers,Male,Single,Sales,4,1,3,13695,9277,55,Contractual,8,9/29/2016,1,2,2,19,Poland
977,Dennis,Hampton,Female,Married,TECH,4,1,2,13402,18235,,Contractual,8,9/30/2016,4,0,3,19,Poland
978,Darius,Kerr,Male,Divorced,TECH,1,1,3,2029,15891,34,Contractual,8,10/1/2016,1,2,3,5,Poland
979,Duane,English,Female,Divorced,TECH,2,1,3,6377,13888,40,Contractual,8,10/2/2016,2,0,3,12,Poland
980,Jon,Kaufman,Female,Married,TECH,2,1,3,5429,17491,34,Contractual,8,10/3/2016,2,1,3,8,Poland
981,Roger,Hernandez,Female,Single,Sales,1,1,4,2785,11882,31,Contractual,8,10/4/2016,3,3,4,1,Poland
982,James,Atkins,Female,Married,Sales,2,1,3,4614,23288,35,Contractual,8,10/5/2016,4,0,2,4,Poland
983,Damon,Colon,Male,Divorced,TECH,1,1,3,2610,15748,38,Contractual,8,10/6/2016,4,2,3,4,Poland
984,Dorothy,Harvey,Female,Single,TECH,2,1,4,6687,6163,34,Contractual,8,10/7/2016,3,2,4,14,Poland
985,Derrick,Stanton,Female,Married,Sales,2,1,1,4724,24232,28,Contractual,8,10/8/2016,3,0,3,5,Poland
986,Susan,Clark,Female,Married,TECH,2,1,3,6179,21057,31,Contractual,8,10/9/2016,4,3,2,10,Poland
987,Lonnie,Reynolds,Male,Married,Sales,2,1,4,6120,3567,39,Contractual,8,10/10/2016,1,2,4,5,Poland
988,Joshua,Walker,Female,Married,Sales,3,1,2,10596,15395,51,Contractual,8,10/11/2016,2,5,3,4,Poland
989,Gavin,Banks,Female,Divorced,TECH,2,1,4,5467,13953,41,Contractual,8,10/12/2016,4,4,2,6,Poland
990,Omar,Kent,Male,Married,TECH,1,1,3,2996,5182,37,Contractual,8,10/13/2016,3,2,3,6,Poland
991,Lydia,Obrien,Male,Married,Sales,2,1,4,9998,19293,33,Contractual,10,10/14/2016,2,2,4,5,Poland
992,Brittney,Trevino,Female,Married,Sales,2,1,2,4078,20497,32,Contractual,10,10/15/2016,3,3,2,3,Poland
993,Greg,Chapman,Female,Married,TECH,3,1,3,10920,3449,39,Contractual,10,10/16/2016,3,2,3,6,Poland
994,Eugene,Love,Female,Married,Sales,2,1,3,6232,12477,25,Contractual,10,10/17/2016,1,3,2,3,Poland
995,Beverly,Ball,Male,Married,TECH,4,1,3,13247,9731,,Contractual,10,10/18/2016,4,3,2,5,Poland
996,Kurt,Bryant,Female,Single,TECH,2,1,3,4081,20003,43,Contractual,10,10/19/2016,1,3,1,20,Poland
997,Donna,Barry,Female,Married,Sales,2,1,4,5769,7100,27,Contractual,10,10/20/2016,4,3,3,6,Poland
998,Cathy,Mckinney,Female,Single,TECH,1,1,3,2394,25681,27,Contractual,10,10/21/2016,4,2,3,8,Poland
999,Jermaine,Phelps,Male,Single,TECH,1,1,4,3904,4050,26,Contractual,10,10/22/2016,1,2,3,4,Poland
1000,Lee,Tran,Female,Married,Human Resources,4,1,1,16799,16616,42,Contractual,10,10/23/2016,3,5,3,20,United Kingdom
1001,Shelley,Brooks,Female,Married,TECH,1,1,1,2950,17363,52,Contractual,10,10/24/2016,3,2,1,5,United Kingdom
1002,Whitney,Dawson,Female,Single,TECH,1,1,3,3629,19106,37,Contractual,10,10/25/2016,1,6,3,3,United Kingdom
1003,Craig,Lopez,Female,Single,TECH,3,1,4,9362,19944,35,Contractual,10,10/26/2016,3,2,3,2,United Kingdom
1004,Russell,Cain,Male,Married,TECH,1,1,4,3229,4910,25,Contractual,10,10/27/2016,1,2,2,3,United Kingdom
1005,Charlotte,Wise,Female,Single,TECH,1,1,1,3578,23577,26,Contractual,10,10/28/2016,3,2,3,7,United Kingdom
1006,Eugene,Harper,Female,Single,Human Resources,3,1,1,7988,9769,29,Contractual,10,10/29/2016,2,3,2,10,United Kingdom
1007,Nicolas,Macias,Female,Single,TECH,2,1,1,4284,22710,49,Contractual,10,10/30/2016,1,2,3,4,United Kingdom
1008,Cassidy,Page,Male,Single,TECH,3,1,4,7553,22930,29,Contractual,10,10/31/2016,3,1,3,8,United Kingdom
1009,Brenda,Logan,Male,Single,TECH,4,1,4,17328,5652,54,Contractual,10,11/1/2016,4,3,2,20,United Kingdom
1010,Yesenia,Knight,Male,Married,TECH,5,1,1,19701,22456,58,Contractual,10,11/2/2016,4,3,3,9,United Kingdom
1011,Madison,Pittman,Male,Divorced,TECH,4,1,4,14732,12414,55,Contractual,10,11/3/2016,2,4,4,7,United Kingdom
1012,Kara,Garrett,Female,Single,Sales,2,1,2,9278,20763,,Contractual,10,11/4/2016,1,3,3,5,United Kingdom
1013,Shelly,Fisher,Male,Single,Sales,1,1,3,1359,16154,31,Contractual,10,11/5/2016,2,3,3,1,United Kingdom
1014,Jared,Velazquez,Male,Divorced,Sales,2,1,1,4779,12761,30,Contractual,10,11/6/2016,4,3,3,3,United Kingdom
1015,Charles,Gonzales,Male,Single,TECH,4,1,2,16422,8847,31,Contractual,10,11/7/2016,1,3,4,3,United Kingdom
1015,Charles,Gonzales,Male,Single,TECH,4,1,2,16422,8847,31,Contractual,10,11/7/2016,1,3,4,3,United Kingdom
1015,Charles,Gonzales,Male,Single,TECH,4,1,2,16422,8847,31,Contractual,10,11/7/2016,1,3,4,3,United Kingdom
1015,Charles,Gonzales,Male,Single,TECH,4,1,2,16422,8847,31,Contractual,10,11/7/2016,1,3,4,3,United Kingdom
1015,Charles,Gonzales,Male,Single,TECH,4,1,2,16422,8847,31,Contractual,10,11/7/2016,1,3,4,3,United Kingdom
1015,Charles,Gonzales,Male,Single,TECH,4,1,2,16422,8847,31,Contractual,10,11/7/2016,1,3,4,3,United Kingdom
1016,Helen,Morales,Male,Divorced,TECH,1,1,1,2996,20284,34,Contractual,10,11/8/2016,4,2,3,4,United Kingdom
1017,Alexandria,Durham,Female,Single,TECH,1,1,2,1261,22262,31,Contractual,10,11/9/2016,1,3,4,1,United Kingdom
1018,Joyce,Schroeder,Male,Married,TECH,1,1,1,2099,7679,27,Contractual,10,11/10/2016,2,3,4,5,United Kingdom
1019,Brett,Morrison,Female,Single,TECH,2,1,4,5810,22604,36,Contractual,10,11/11/2016,1,2,2,10,United Kingdom
1020,Isaiah,Ponce,Female,Married,Sales,2,1,1,5647,13494,36,Contractual,10,11/12/2016,3,3,2,3,United Kingdom
1021,Donald,Bennett,Male,Married,TECH,1,1,4,3420,10205,47,Contractual,10,11/13/2016,1,2,2,6,United Kingdom
1022,Logan,Harvey,Male,Married,Sales,1,1,1,4400,15182,25,Contractual,10,11/14/2016,1,2,3,3,United Kingdom
1023,Jesus,Crosby,Female,Single,TECH,1,1,3,3500,25470,37,Contractual,10,11/15/2016,3,2,1,6,United Kingdom
1024,Malik,Small,Female,Married,TECH,1,1,1,2066,10494,56,Contractual,10,11/16/2016,1,3,4,3,United Kingdom
1025,Bridget,Pearson,Female,Married,TECH,4,1,3,17169,26703,47,Contractual,10,11/17/2016,1,2,4,20,United Kingdom
1026,Dakota,Costa,Female,Married,Sales,2,1,3,4162,15211,24,Contractual,10,11/18/2016,4,3,3,5,United Kingdom
1027,Evelyn,Weiss,Female,Married,Sales,2,1,4,9204,23343,32,Contractual,10,11/19/2016,4,3,2,4,United Kingdom
1028,Lisa,Porter,Female,Married,TECH,1,1,2,3294,3708,34,Contractual,10,11/20/2016,4,2,2,5,United Kingdom
1029,Jordan,Potts,Male,Married,TECH,1,1,3,2127,5561,41,Contractual,10,11/21/2016,2,5,2,4,United Kingdom
1030,Eric,Cannon,Female,Divorced,TECH,2,1,3,3975,23099,,Contractual,10,11/22/2016,3,2,4,8,United Kingdom
1031,Dustin,Shepard,Female,Divorced,Sales,3,1,4,10793,8386,31,Contractual,10,11/23/2016,1,5,3,13,United Kingdom
1032,Dakota,Andersen,Female,Divorced,Sales,3,1,4,10096,15986,46,Contractual,10,11/24/2016,1,1,4,7,United Kingdom
1033,Eduardo,Mata,Male,Single,TECH,1,1,1,3646,17181,39,Contractual,10,11/25/2016,1,2,4,1,United Kingdom
1034,Patrick,Romero,Male,Single,TECH,3,1,2,7446,8931,31,Contractual,10,11/26/2016,3,2,3,10,United Kingdom
1035,Joe,Guerrero,Female,Divorced,TECH,3,1,1,10851,19863,45,Contractual,10,11/27/2016,2,2,3,7,United Kingdom
1036,Danny,Gamble,Female,Single,Human Resources,1,1,2,2109,24609,31,Contractual,10,11/28/2016,4,3,3,3,United Kingdom
1037,Natalie,Alexander,Female,Married,TECH,1,1,4,3722,21081,31,Contractual,10,11/29/2016,2,2,1,2,United Kingdom
1038,William,Singleton,Female,Married,TECH,3,1,4,9380,14720,45,Contractual,10,11/30/2016,2,4,4,3,United Kingdom
1039,Kaylee,Bernard,Male,Divorced,Sales,2,1,1,5486,24795,48,Contractual,10,12/1/2016,3,3,3,2,United Kingdom
1040,Tyrone,Strong,Female,Married,Human Resources,1,1,3,2742,3072,34,Contractual,10,12/2/2016,1,0,3,2,United Kingdom
1041,Pam,Carey,Male,Divorced,TECH,3,1,2,13757,25178,40,Contractual,10,12/3/2016,4,5,3,9,United Kingdom
1042,Don,Lowe,Female,Single,Sales,2,1,1,8463,23490,28,Contractual,10,12/4/2016,4,4,3,5,United Kingdom
1043,Michaela,Boyd,Female,Single,TECH,1,1,3,3162,7973,44,Contractual,10,12/5/2016,3,5,3,5,United Kingdom
1044,Nicolas,Hester,Male,Single,TECH,4,1,2,16598,19764,53,Contractual,10,12/6/2016,4,2,2,9,United Kingdom
1045,Michele,Huffman,Female,Married,TECH,2,1,3,6651,21534,,Contractual,10,12/7/2016,1,0,2,3,United Kingdom
1046,Ronald,Bryant,Male,Divorced,TECH,1,1,3,2345,8045,40,Contractual,10,12/8/2016,3,3,4,3,United Kingdom
1047,Cristian,Knight,Male,Single,TECH,1,1,2,3420,21158,44,Contractual,10,12/9/2016,4,3,2,5,United Kingdom
1048,Beth,Guerra,Female,Married,Sales,2,1,1,4373,17456,33,Contractual,10,12/10/2016,4,2,3,4,United Kingdom
1049,Adrian,Banks,Male,Single,Sales,2,1,1,4759,15891,34,Contractual,10,12/11/2016,4,2,3,13,United Kingdom
1050,Sabrina,Espinoza,Female,Married,Sales,2,1,3,5301,2939,30,Contractual,10,12/12/2016,4,2,2,2,United Kingdom
1051,Johnathan,Raymond,Male,Single,TECH,1,1,4,3673,16458,42,Contractual,10,12/13/2016,1,3,3,12,United Kingdom
1052,Aimee,Pennington,Female,Married,Sales,2,1,3,4768,9282,44,Contractual,10,12/14/2016,1,4,2,1,United Kingdom
1053,Wesley,Mcconnell,Male,Divorced,TECH,1,1,3,1274,7152,30,Contractual,10,12/15/2016,3,2,2,1,United Kingdom
1054,Kara,Sweeney,Male,Married,TECH,2,1,3,4900,2721,57,Contractual,10,12/16/2016,2,2,2,12,United Kingdom
1055,Hayden,Freeman,Male,Divorced,TECH,3,1,2,10466,20948,49,Contractual,10,12/17/2016,3,3,3,8,United Kingdom
1056,Monique,Gonzalez,Female,Divorced,TECH,4,1,1,17007,11929,34,Contractual,10,12/18/2016,2,3,2,14,United Kingdom
1057,Kyle,Hodge,Male,Married,Sales,1,1,3,2909,15747,28,Contractual,10,12/19/2016,1,3,4,3,United Kingdom
1058,Douglas,Steele,Male,Single,Sales,2,1,2,5765,17485,29,Contractual,10,12/20/2016,1,4,1,5,United Kingdom
1059,Heidi,Mccormick,Female,Single,Sales,2,1,2,4599,7815,34,Contractual,10,12/21/2016,1,2,4,15,United Kingdom
1060,Tracy,Barajas,Female,Married,Sales,1,1,3,2404,16192,,Contractual,10,12/22/2016,4,3,3,1,United Kingdom
1061,Don,Aguirre,Female,Single,TECH,1,1,1,3172,16998,24,Contractual,10,12/23/2016,2,2,2,0,United Kingdom
1062,Ashley,Guerrero,Male,Married,Sales,1,1,2,2033,7103,24,Contractual,10,12/24/2016,4,2,3,1,United Kingdom
1063,Craig,Berry,Female,Single,TECH,3,1,3,10209,19719,44,Contractual,10,12/25/2016,2,2,2,2,United Kingdom
1064,Jeremy,Terry,Male,Divorced,Sales,2,1,3,8620,23757,29,Contractual,10,12/26/2016,3,3,3,10,United Kingdom
1065,Elijah,Rasmussen,Female,Divorced,Human Resources,1,1,3,2064,15428,30,Contractual,10,12/27/2016,3,3,4,5,United Kingdom
1066,Sharon,Mosley,Female,Married,TECH,2,1,3,4035,16143,55,Contractual,10,12/28/2016,4,2,3,3,United Kingdom
1067,Kenneth,Garrison,Female,Married,TECH,1,1,2,3838,8192,33,Contractual,10,12/29/2016,1,5,3,5,United Kingdom
1068,Alan,Keith,Male,Married,Sales,2,1,3,4591,24200,47,Contractual,10,12/30/2016,3,4,2,5,United Kingdom
1069,Tony,Henson,Male,Single,TECH,1,1,1,2561,5355,28,Contractual,10,12/31/2016,3,2,2,0,United Kingdom
1070,Angelica,Rogers,Female,Divorced,TECH,1,1,3,1563,12530,28,Contractual,10,1/1/2017,1,2,1,1,United Kingdom
1071,Connie,Rivera,Male,Single,Sales,2,1,1,4898,11827,28,Contractual,10,1/2/2017,3,5,3,4,United Kingdom
1072,Kayla,Russell,Male,Married,TECH,2,1,1,4789,23070,49,Contractual,10,1/3/2017,3,3,3,3,United Kingdom
1073,Matthew,Martinez,Female,Married,TECH,1,1,2,3180,4668,29,Contractual,10,1/4/2017,4,3,3,3,United Kingdom
1074,Johnny,Sheppard,Female,Married,TECH,2,1,2,6549,3173,28,Contractual,10,1/5/2017,3,2,2,8,United Kingdom
1075,Anita,Bender,Female,Single,TECH,2,1,3,6388,22049,33,Contractual,10,1/6/2017,4,6,3,0,United Kingdom
1076,Anna,Thomas,Male,Single,TECH,3,1,4,11244,21072,32,Contractual,10,1/7/2017,3,5,4,5,United Kingdom
1077,Logan,Hobbs,Male,Divorced,TECH,4,1,4,16032,24456,54,Contractual,10,1/8/2017,2,2,3,14,United Kingdom
1078,Nathan,Hoffman,Female,Single,TECH,1,1,1,2362,7568,29,Contractual,10,1/9/2017,1,2,1,9,United Kingdom
